State,ResidenceType_Urban,Household_members,HealthInsurance,Single_Parent,Religion,family_id
Jammu & Kashmir,0,4,0,0,2,600
Jammu & Kashmir,0,5,0,0,2,601
Jammu & Kashmir,0,8,0,0,2,602
Jammu & Kashmir,0,6,0,0,2,603
Jammu & Kashmir,0,4,0,0,2,604
Jammu & Kashmir,0,5,0,0,2,605
Jammu & Kashmir,0,8,0,0,2,606
Jammu & Kashmir,0,8,0,0,2,607
Jammu & Kashmir,0,8,0,0,2,608
Jammu & Kashmir,0,6,0,0,2,609
Jammu & Kashmir,0,7,0,0,2,610
Jammu & Kashmir,0,7,0,0,2,611
Jammu & Kashmir,0,5,0,0,2,612
Jammu & Kashmir,0,6,0,0,2,613
Jammu & Kashmir,0,6,0,0,2,614
Jammu & Kashmir,0,4,0,0,2,615
Jammu & Kashmir,0,5,0,0,2,616
Jammu & Kashmir,0,3,1,0,2,617
Jammu & Kashmir,0,5,0,0,2,618
Jammu & Kashmir,0,3,0,0,2,619
Jammu & Kashmir,0,5,0,0,2,620
Jammu & Kashmir,0,4,0,0,2,621
Jammu & Kashmir,0,4,0,0,2,622
Jammu & Kashmir,0,5,1,0,2,623
Jammu & Kashmir,0,4,0,0,2,624
Jammu & Kashmir,0,6,0,0,2,625
Jammu & Kashmir,0,7,1,0,1,626
Jammu & Kashmir,0,3,0,0,2,627
Jammu & Kashmir,0,3,0,0,2,628
Jammu & Kashmir,0,6,0,0,2,629
Jammu & Kashmir,0,6,0,0,2,630
Jammu & Kashmir,0,6,0,0,2,631
Jammu & Kashmir,0,4,0,0,2,632
Jammu & Kashmir,0,6,0,0,2,633
Jammu & Kashmir,0,5,0,0,2,634
Jammu & Kashmir,0,4,0,0,2,635
Jammu & Kashmir,0,6,0,0,2,636
Jammu & Kashmir,0,5,0,0,2,637
Jammu & Kashmir,0,4,0,0,2,638
Jammu & Kashmir,0,6,0,0,2,639
Jammu & Kashmir,0,3,0,0,2,640
Jammu & Kashmir,0,4,0,0,2,641
Jammu & Kashmir,0,6,0,0,2,642
Jammu & Kashmir,0,7,0,0,2,643
Jammu & Kashmir,0,6,0,0,2,644
Jammu & Kashmir,0,5,0,0,2,645
Jammu & Kashmir,0,6,0,0,3,646
Jammu & Kashmir,0,5,0,0,2,647
Jammu & Kashmir,0,6,0,0,2,648
Jammu & Kashmir,0,6,0,0,2,649
Jammu & Kashmir,0,5,0,0,2,650
Jammu & Kashmir,0,3,0,0,2,651
Jammu & Kashmir,0,5,0,0,2,652
Jammu & Kashmir,0,4,0,0,2,653
Jammu & Kashmir,0,6,0,0,2,654
Jammu & Kashmir,0,5,0,0,2,655
Jammu & Kashmir,0,6,0,0,2,656
Jammu & Kashmir,0,4,0,0,2,657
Jammu & Kashmir,0,6,0,0,2,658
Jammu & Kashmir,0,6,0,0,2,659
Jammu & Kashmir,0,4,0,0,2,660
Jammu & Kashmir,0,7,0,0,2,661
Jammu & Kashmir,0,6,0,0,2,662
Jammu & Kashmir,0,5,0,0,2,663
Jammu & Kashmir,0,7,0,0,2,664
Jammu & Kashmir,0,7,0,0,2,665
Jammu & Kashmir,0,7,0,0,2,666
Jammu & Kashmir,1,6,0,0,2,667
Jammu & Kashmir,1,4,0,0,3,668
Jammu & Kashmir,1,5,0,0,3,669
Jammu & Kashmir,1,5,0,0,3,670
Jammu & Kashmir,1,6,0,0,2,671
Jammu & Kashmir,1,7,0,0,2,672
Jammu & Kashmir,1,5,0,0,3,673
Jammu & Kashmir,1,4,0,0,1,674
Jammu & Kashmir,1,5,0,0,3,675
Jammu & Kashmir,1,6,0,0,2,676
Jammu & Kashmir,1,7,0,0,3,677
Jammu & Kashmir,1,5,0,0,2,678
Jammu & Kashmir,1,6,0,0,2,679
Jammu & Kashmir,1,3,0,0,2,680
Jammu & Kashmir,1,3,0,0,2,681
Jammu & Kashmir,1,5,0,0,2,682
Jammu & Kashmir,1,5,0,0,2,683
Jammu & Kashmir,1,3,0,0,2,684
Jammu & Kashmir,1,5,0,0,2,685
Jammu & Kashmir,1,4,0,0,2,686
Jammu & Kashmir,0,4,1,0,2,687
Jammu & Kashmir,0,7,0,0,2,688
Jammu & Kashmir,0,5,1,0,2,689
Jammu & Kashmir,0,5,0,0,2,690
Jammu & Kashmir,0,5,0,0,2,691
Jammu & Kashmir,0,4,0,1,2,692
Jammu & Kashmir,0,5,0,0,2,693
Jammu & Kashmir,0,6,0,0,2,694
Jammu & Kashmir,0,5,0,0,1,695
Jammu & Kashmir,0,4,0,0,2,696
Jammu & Kashmir,0,7,0,0,2,697
Jammu & Kashmir,0,4,0,0,2,698
Jammu & Kashmir,0,6,0,0,1,699
Jammu & Kashmir,0,3,0,0,1,700
Jammu & Kashmir,0,6,0,0,1,701
Jammu & Kashmir,0,6,0,0,1,702
Jammu & Kashmir,0,7,0,0,1,703
Jammu & Kashmir,0,5,0,0,1,704
Jammu & Kashmir,0,9,0,0,2,705
Jammu & Kashmir,0,9,0,0,2,706
Jammu & Kashmir,0,6,0,0,1,707
Jammu & Kashmir,0,8,0,0,2,708
Jammu & Kashmir,0,5,0,0,2,709
Jammu & Kashmir,0,4,0,0,2,710
Jammu & Kashmir,0,6,0,0,2,711
Jammu & Kashmir,0,5,0,0,2,712
Jammu & Kashmir,0,5,0,0,2,713
Jammu & Kashmir,0,6,0,0,2,714
Jammu & Kashmir,0,7,0,0,2,715
Jammu & Kashmir,0,5,0,0,1,716
Jammu & Kashmir,0,3,0,0,1,717
Jammu & Kashmir,0,6,0,0,2,718
Jammu & Kashmir,0,5,0,0,2,719
Jammu & Kashmir,0,5,0,0,2,720
Jammu & Kashmir,0,6,0,0,2,721
Jammu & Kashmir,0,6,0,0,2,722
Jammu & Kashmir,0,9,0,0,2,723
Jammu & Kashmir,0,5,0,0,2,724
Jammu & Kashmir,0,8,0,0,2,725
Jammu & Kashmir,0,5,0,0,2,726
Jammu & Kashmir,0,5,0,0,2,727
Jammu & Kashmir,0,4,0,0,2,728
Jammu & Kashmir,0,8,0,0,2,729
Jammu & Kashmir,0,6,0,0,2,730
Jammu & Kashmir,0,4,0,0,2,731
Jammu & Kashmir,0,4,0,0,2,732
Jammu & Kashmir,0,3,0,0,3,733
Jammu & Kashmir,0,5,0,0,1,734
Jammu & Kashmir,0,4,0,0,1,735
Jammu & Kashmir,0,6,0,0,1,736
Jammu & Kashmir,0,3,0,0,2,737
Jammu & Kashmir,0,4,0,0,3,738
Jammu & Kashmir,0,3,0,0,2,739
Jammu & Kashmir,0,6,1,0,2,740
Jammu & Kashmir,0,4,0,0,2,741
Jammu & Kashmir,0,5,0,0,2,742
Jammu & Kashmir,0,3,0,0,2,743
Jammu & Kashmir,0,5,0,0,2,744
Jammu & Kashmir,0,6,0,0,2,745
Jammu & Kashmir,0,5,0,0,2,746
Jammu & Kashmir,0,4,0,0,2,747
Jammu & Kashmir,0,4,0,0,2,748
Jammu & Kashmir,0,4,0,0,2,749
Jammu & Kashmir,0,7,0,0,2,750
Jammu & Kashmir,0,4,0,0,2,751
Jammu & Kashmir,0,6,0,0,2,752
Jammu & Kashmir,0,4,0,0,2,753
Jammu & Kashmir,0,3,0,0,1,754
Jammu & Kashmir,0,6,0,0,1,755
Jammu & Kashmir,0,5,0,0,1,756
Jammu & Kashmir,0,5,0,0,1,757
Jammu & Kashmir,0,7,0,0,2,758
Jammu & Kashmir,0,4,0,0,2,759
Jammu & Kashmir,0,6,0,0,2,760
Jammu & Kashmir,0,7,0,0,2,761
Jammu & Kashmir,0,6,0,0,1,762
Jammu & Kashmir,0,6,0,0,1,763
Jammu & Kashmir,0,6,0,0,1,764
Jammu & Kashmir,0,5,0,0,1,765
Jammu & Kashmir,0,3,0,0,1,766
Jammu & Kashmir,0,5,0,0,2,767
Jammu & Kashmir,0,8,0,0,1,768
Jammu & Kashmir,0,5,0,0,1,769
Jammu & Kashmir,0,6,0,0,1,770
Jammu & Kashmir,0,5,0,0,2,771
Jammu & Kashmir,0,7,0,0,2,772
Jammu & Kashmir,0,11,0,0,2,773
Jammu & Kashmir,0,6,0,0,1,774
Jammu & Kashmir,0,9,0,0,1,775
Jammu & Kashmir,0,3,0,0,2,776
Jammu & Kashmir,0,9,0,0,2,777
Jammu & Kashmir,0,4,0,0,2,778
Jammu & Kashmir,0,6,0,0,2,779
Jammu & Kashmir,0,4,0,0,2,780
Jammu & Kashmir,0,7,0,0,1,781
Jammu & Kashmir,0,6,0,0,1,782
Jammu & Kashmir,0,7,0,0,3,783
Jammu & Kashmir,0,6,0,0,1,784
Jammu & Kashmir,0,7,0,0,2,785
Jammu & Kashmir,0,7,0,0,2,786
Jammu & Kashmir,0,6,0,0,1,787
Jammu & Kashmir,0,5,0,0,2,788
Jammu & Kashmir,0,4,0,0,2,789
Jammu & Kashmir,0,3,0,0,2,790
Jammu & Kashmir,0,5,0,0,2,791
Jammu & Kashmir,0,5,0,0,2,792
Jammu & Kashmir,0,5,0,0,2,793
Jammu & Kashmir,0,7,0,0,2,794
Jammu & Kashmir,0,6,0,0,2,795
Jammu & Kashmir,0,3,0,0,2,796
Jammu & Kashmir,0,6,0,0,2,797
Jammu & Kashmir,0,6,0,0,2,798
Jammu & Kashmir,0,9,0,0,2,799
Jammu & Kashmir,0,8,0,0,2,800
Jammu & Kashmir,0,6,0,0,2,801
Jammu & Kashmir,0,6,0,0,2,802
Jammu & Kashmir,0,7,0,0,2,803
Jammu & Kashmir,0,10,0,0,2,804
Jammu & Kashmir,0,4,0,0,2,805
Jammu & Kashmir,0,8,0,0,2,806
Jammu & Kashmir,0,5,0,0,2,807
Jammu & Kashmir,0,5,0,0,2,808
Jammu & Kashmir,0,7,0,0,2,809
Jammu & Kashmir,0,4,0,0,2,810
Jammu & Kashmir,0,6,0,0,2,811
Jammu & Kashmir,0,6,0,0,1,812
Jammu & Kashmir,0,4,0,0,2,813
Jammu & Kashmir,0,6,0,0,2,814
Jammu & Kashmir,0,6,0,0,2,815
Jammu & Kashmir,0,5,0,0,3,816
Jammu & Kashmir,0,6,0,0,2,817
Jammu & Kashmir,0,3,0,0,2,818
Jammu & Kashmir,0,6,1,0,2,819
Jammu & Kashmir,0,5,0,0,2,820
Jammu & Kashmir,0,5,0,0,2,821
Jammu & Kashmir,0,5,0,0,2,822
Jammu & Kashmir,0,3,0,0,2,823
Jammu & Kashmir,0,4,0,0,2,824
Jammu & Kashmir,0,5,0,0,2,825
Jammu & Kashmir,0,6,1,0,2,826
Jammu & Kashmir,0,6,0,0,2,827
Jammu & Kashmir,0,7,0,0,2,828
Jammu & Kashmir,0,6,0,0,2,829
Jammu & Kashmir,0,5,0,0,2,830
Jammu & Kashmir,0,3,0,0,3,831
Jammu & Kashmir,0,3,0,0,1,832
Jammu & Kashmir,0,8,0,0,2,833
Jammu & Kashmir,0,6,0,0,2,834
Jammu & Kashmir,0,5,0,0,2,835
Jammu & Kashmir,0,3,0,0,1,836
Jammu & Kashmir,0,5,0,0,1,837
Jammu & Kashmir,0,5,0,0,1,838
Jammu & Kashmir,0,4,0,0,1,839
Jammu & Kashmir,0,3,0,0,1,840
Jammu & Kashmir,0,4,0,0,2,841
Jammu & Kashmir,0,3,0,0,2,842
Jammu & Kashmir,0,5,0,0,3,843
Jammu & Kashmir,0,5,0,0,3,844
Jammu & Kashmir,0,5,0,0,3,845
Jammu & Kashmir,0,4,0,0,3,846
Jammu & Kashmir,0,5,0,0,3,847
Jammu & Kashmir,0,3,0,0,1,848
Jammu & Kashmir,0,5,0,0,2,849
Jammu & Kashmir,0,4,0,0,2,850
Jammu & Kashmir,0,4,0,0,2,851
Jammu & Kashmir,0,5,0,0,2,852
Jammu & Kashmir,0,6,0,0,2,853
Jammu & Kashmir,0,4,0,0,2,854
Jammu & Kashmir,0,3,0,0,2,855
Jammu & Kashmir,0,9,0,0,2,856
Jammu & Kashmir,0,7,0,0,2,857
Jammu & Kashmir,0,4,1,0,2,858
Jammu & Kashmir,0,6,0,0,2,859
Jammu & Kashmir,0,4,0,0,2,860
Jammu & Kashmir,0,5,0,0,2,861
Jammu & Kashmir,0,6,0,0,2,862
Jammu & Kashmir,0,4,0,0,2,863
Jammu & Kashmir,0,5,0,0,2,864
Jammu & Kashmir,0,8,0,0,2,865
Jammu & Kashmir,0,4,0,0,2,866
Jammu & Kashmir,0,5,0,0,2,867
Jammu & Kashmir,0,4,0,0,2,868
Jammu & Kashmir,0,6,0,0,1,869
Jammu & Kashmir,0,5,0,0,3,870
Jammu & Kashmir,0,5,0,0,2,871
Jammu & Kashmir,0,3,0,0,2,872
Jammu & Kashmir,0,6,0,0,1,873
Jammu & Kashmir,0,5,0,0,2,874
Jammu & Kashmir,0,6,0,0,2,875
Jammu & Kashmir,0,5,0,0,2,876
Jammu & Kashmir,0,5,1,0,2,877
Jammu & Kashmir,0,7,0,0,2,878
Jammu & Kashmir,1,5,0,0,2,879
Jammu & Kashmir,1,5,0,0,2,880
Jammu & Kashmir,1,4,0,0,2,881
Jammu & Kashmir,1,7,0,0,2,882
Jammu & Kashmir,1,5,0,0,2,883
Jammu & Kashmir,1,5,0,0,2,884
Jammu & Kashmir,1,6,0,0,1,885
Jammu & Kashmir,1,8,0,0,2,886
Jammu & Kashmir,1,5,0,0,3,887
Jammu & Kashmir,1,8,0,0,1,888
Jammu & Kashmir,1,9,0,0,1,889
Jammu & Kashmir,1,9,0,0,1,890
Jammu & Kashmir,1,5,0,0,1,891
Jammu & Kashmir,1,5,0,0,3,892
Jammu & Kashmir,1,6,0,0,3,893
Jammu & Kashmir,0,4,0,0,1,894
Jammu & Kashmir,0,5,0,0,1,895
Jammu & Kashmir,0,4,0,0,1,896
Jammu & Kashmir,0,5,0,0,1,897
Jammu & Kashmir,0,5,0,0,1,898
Jammu & Kashmir,0,6,0,0,1,899
Jammu & Kashmir,0,6,0,0,1,900
Jammu & Kashmir,0,4,0,0,1,901
Jammu & Kashmir,0,4,0,0,1,902
Jammu & Kashmir,0,11,0,0,1,903
Jammu & Kashmir,0,9,0,0,1,904
Jammu & Kashmir,0,7,0,0,1,905
Jammu & Kashmir,0,5,0,0,1,906
Jammu & Kashmir,0,4,0,0,1,907
Jammu & Kashmir,0,5,0,0,1,908
Jammu & Kashmir,0,4,0,0,1,909
Jammu & Kashmir,0,4,0,0,1,910
Jammu & Kashmir,0,4,0,0,1,911
Jammu & Kashmir,0,4,0,0,1,912
Jammu & Kashmir,0,3,0,0,1,913
Jammu & Kashmir,0,4,0,0,1,914
Jammu & Kashmir,0,5,0,0,1,915
Jammu & Kashmir,0,5,0,0,1,916
Jammu & Kashmir,0,4,0,0,1,917
Jammu & Kashmir,0,5,0,0,1,918
Jammu & Kashmir,0,5,0,0,1,919
Jammu & Kashmir,0,4,0,0,1,920
Jammu & Kashmir,0,4,0,0,1,921
Jammu & Kashmir,0,5,0,0,1,922
Jammu & Kashmir,0,3,0,0,2,923
Jammu & Kashmir,0,6,0,0,1,924
Jammu & Kashmir,0,6,0,0,1,925
Jammu & Kashmir,0,5,0,0,1,926
Jammu & Kashmir,0,5,0,0,1,927
Jammu & Kashmir,0,5,0,0,1,928
Jammu & Kashmir,0,10,0,0,1,929
Jammu & Kashmir,0,10,0,0,1,930
Jammu & Kashmir,0,5,0,0,1,931
Jammu & Kashmir,0,4,0,0,1,932
Jammu & Kashmir,0,5,0,0,1,933
Jammu & Kashmir,0,6,0,0,1,934
Jammu & Kashmir,0,5,0,0,1,935
Jammu & Kashmir,0,5,0,0,1,936
Jammu & Kashmir,0,4,0,0,1,937
Jammu & Kashmir,0,5,0,0,1,938
Jammu & Kashmir,0,7,0,0,1,939
Jammu & Kashmir,0,10,0,0,1,940
Jammu & Kashmir,0,6,0,0,1,941
Jammu & Kashmir,0,4,0,0,1,942
Jammu & Kashmir,0,4,0,0,1,943
Jammu & Kashmir,0,4,0,0,1,944
Jammu & Kashmir,0,5,0,0,1,945
Jammu & Kashmir,0,6,0,0,1,946
Jammu & Kashmir,0,5,0,0,1,947
Jammu & Kashmir,0,4,0,0,1,948
Jammu & Kashmir,0,3,0,0,1,949
Jammu & Kashmir,0,7,0,0,1,950
Jammu & Kashmir,0,5,0,0,1,951
Jammu & Kashmir,0,11,0,0,1,952
Jammu & Kashmir,0,7,0,0,1,953
Jammu & Kashmir,0,5,0,0,1,954
Jammu & Kashmir,0,4,0,0,1,955
Jammu & Kashmir,0,5,0,0,1,956
Jammu & Kashmir,0,4,0,0,1,957
Jammu & Kashmir,0,6,0,0,1,958
Jammu & Kashmir,0,5,0,0,1,959
Jammu & Kashmir,0,6,0,0,1,960
Jammu & Kashmir,0,5,0,0,1,961
Jammu & Kashmir,0,3,0,0,1,962
Jammu & Kashmir,0,5,0,0,1,963
Jammu & Kashmir,0,4,0,0,1,964
Jammu & Kashmir,0,4,0,0,2,965
Jammu & Kashmir,0,3,0,0,3,966
Jammu & Kashmir,0,4,0,0,1,967
Jammu & Kashmir,0,3,0,0,1,968
Jammu & Kashmir,0,6,0,0,1,969
Jammu & Kashmir,0,5,0,0,1,970
Jammu & Kashmir,0,5,0,0,1,971
Jammu & Kashmir,0,4,0,0,1,972
Jammu & Kashmir,0,5,0,0,1,973
Jammu & Kashmir,0,6,0,0,1,974
Jammu & Kashmir,0,4,0,0,1,975
Jammu & Kashmir,0,7,0,0,2,976
Jammu & Kashmir,0,4,0,0,1,977
Jammu & Kashmir,0,6,0,0,1,978
Jammu & Kashmir,0,7,0,0,1,979
Jammu & Kashmir,0,6,0,0,1,980
Jammu & Kashmir,0,4,0,0,1,981
Jammu & Kashmir,0,6,0,0,1,982
Jammu & Kashmir,0,4,0,0,1,983
Jammu & Kashmir,0,5,0,0,1,984
Jammu & Kashmir,0,4,0,0,1,985
Jammu & Kashmir,0,4,0,0,1,986
Jammu & Kashmir,0,5,0,0,1,987
Jammu & Kashmir,0,5,0,0,1,988
Jammu & Kashmir,0,6,0,0,2,989
Jammu & Kashmir,0,8,0,0,1,990
Jammu & Kashmir,0,6,0,0,1,991
Jammu & Kashmir,0,5,0,0,2,992
Jammu & Kashmir,1,9,0,0,1,993
Jammu & Kashmir,1,5,0,0,1,994
Jammu & Kashmir,1,5,0,0,1,995
Jammu & Kashmir,1,4,0,0,1,996
Jammu & Kashmir,1,5,0,0,1,997
Jammu & Kashmir,1,3,0,0,1,998
Jammu & Kashmir,1,3,0,0,1,999
Jammu & Kashmir,1,4,0,0,1,1000
Jammu & Kashmir,1,3,0,0,1,1001
Jammu & Kashmir,1,5,0,0,1,1002
Jammu & Kashmir,1,4,0,0,1,1003
Jammu & Kashmir,1,9,0,0,1,1004
Jammu & Kashmir,1,5,0,0,1,1005
Jammu & Kashmir,1,3,0,0,1,1006
Jammu & Kashmir,1,6,0,0,1,1007
Jammu & Kashmir,1,5,0,0,1,1008
Jammu & Kashmir,1,6,0,0,1,1009
Jammu & Kashmir,1,4,0,0,1,1010
Jammu & Kashmir,1,8,0,0,1,1011
Jammu & Kashmir,1,3,0,0,1,1012
Jammu & Kashmir,1,5,0,0,1,1013
Jammu & Kashmir,1,7,0,0,1,1014
Jammu & Kashmir,0,3,0,0,2,1015
Jammu & Kashmir,0,4,0,0,2,1016
Jammu & Kashmir,0,3,0,0,2,1017
Jammu & Kashmir,0,9,0,0,2,1018
Jammu & Kashmir,0,4,0,0,2,1019
Jammu & Kashmir,0,5,0,0,2,1020
Jammu & Kashmir,0,6,0,0,2,1021
Jammu & Kashmir,0,7,0,0,2,1022
Jammu & Kashmir,0,3,0,0,2,1023
Jammu & Kashmir,0,5,0,0,2,1024
Jammu & Kashmir,0,4,0,0,2,1025
Jammu & Kashmir,0,7,0,0,2,1026
Jammu & Kashmir,0,10,0,0,2,1027
Jammu & Kashmir,0,5,0,0,2,1028
Jammu & Kashmir,0,5,0,0,2,1029
Jammu & Kashmir,0,8,0,0,2,1030
Jammu & Kashmir,0,4,0,0,2,1031
Jammu & Kashmir,0,6,0,0,2,1032
Jammu & Kashmir,0,10,0,0,2,1033
Jammu & Kashmir,0,9,0,0,2,1034
Jammu & Kashmir,0,4,0,0,2,1035
Jammu & Kashmir,0,7,0,0,2,1036
Jammu & Kashmir,0,7,0,0,2,1037
Jammu & Kashmir,0,7,0,0,2,1038
Jammu & Kashmir,0,6,0,0,2,1039
Jammu & Kashmir,0,5,0,0,2,1040
Jammu & Kashmir,0,5,0,0,2,1041
Jammu & Kashmir,0,4,0,0,2,1042
Jammu & Kashmir,0,9,0,0,2,1043
Jammu & Kashmir,0,5,0,0,2,1044
Jammu & Kashmir,0,8,0,0,2,1045
Jammu & Kashmir,0,7,0,0,2,1046
Jammu & Kashmir,0,4,0,0,2,1047
Jammu & Kashmir,0,10,0,0,2,1048
Jammu & Kashmir,0,8,0,0,2,1049
Jammu & Kashmir,0,3,0,0,2,1050
Jammu & Kashmir,0,7,0,0,2,1051
Jammu & Kashmir,0,3,0,0,2,1052
Jammu & Kashmir,0,6,0,0,2,1053
Jammu & Kashmir,0,8,0,0,2,1054
Jammu & Kashmir,0,4,0,0,2,1055
Jammu & Kashmir,0,5,0,0,2,1056
Jammu & Kashmir,0,8,0,0,2,1057
Jammu & Kashmir,0,5,1,0,2,1058
Jammu & Kashmir,0,9,0,0,2,1059
Jammu & Kashmir,0,6,0,0,2,1060
Jammu & Kashmir,0,6,0,0,2,1061
Jammu & Kashmir,0,8,0,0,2,1062
Jammu & Kashmir,0,5,0,0,2,1063
Jammu & Kashmir,0,6,0,0,2,1064
Jammu & Kashmir,0,4,0,0,2,1065
Jammu & Kashmir,0,7,0,0,2,1066
Jammu & Kashmir,0,5,0,0,2,1067
Jammu & Kashmir,0,7,0,0,2,1068
Jammu & Kashmir,0,11,0,0,2,1069
Jammu & Kashmir,0,11,0,0,2,1070
Jammu & Kashmir,0,6,0,0,2,1071
Jammu & Kashmir,0,3,0,0,2,1072
Jammu & Kashmir,0,3,0,0,2,1073
Jammu & Kashmir,0,5,0,0,2,1074
Jammu & Kashmir,0,7,0,0,2,1075
Jammu & Kashmir,0,3,1,0,2,1076
Jammu & Kashmir,0,3,0,0,2,1077
Jammu & Kashmir,0,4,0,0,2,1078
Jammu & Kashmir,0,6,0,0,2,1079
Jammu & Kashmir,0,4,0,0,2,1080
Jammu & Kashmir,0,4,0,0,2,1081
Jammu & Kashmir,0,4,0,0,2,1082
Jammu & Kashmir,0,5,0,0,2,1083
Jammu & Kashmir,0,7,0,0,2,1084
Jammu & Kashmir,0,8,0,0,2,1085
Jammu & Kashmir,0,4,0,0,2,1086
Jammu & Kashmir,0,3,0,0,2,1087
Jammu & Kashmir,0,7,0,0,2,1088
Jammu & Kashmir,0,8,0,0,2,1089
Jammu & Kashmir,0,3,0,0,2,1090
Jammu & Kashmir,0,10,0,0,2,1091
Jammu & Kashmir,0,10,0,0,2,1092
Jammu & Kashmir,0,8,0,0,2,1093
Jammu & Kashmir,0,7,0,0,2,1094
Jammu & Kashmir,0,5,0,0,2,1095
Jammu & Kashmir,0,6,0,0,2,1096
Jammu & Kashmir,0,4,0,0,2,1097
Jammu & Kashmir,0,6,0,0,2,1098
Jammu & Kashmir,0,6,0,0,2,1099
Jammu & Kashmir,0,7,0,0,2,1100
Jammu & Kashmir,0,9,0,0,2,1101
Jammu & Kashmir,0,4,0,0,2,1102
Jammu & Kashmir,0,10,0,0,2,1103
Jammu & Kashmir,0,7,0,0,2,1104
Jammu & Kashmir,0,5,0,0,2,1105
Jammu & Kashmir,0,3,0,0,2,1106
Jammu & Kashmir,0,7,0,0,2,1107
Jammu & Kashmir,0,6,0,0,2,1108
Jammu & Kashmir,0,11,0,0,2,1109
Jammu & Kashmir,0,6,0,0,2,1110
Jammu & Kashmir,0,6,0,0,2,1111
Jammu & Kashmir,0,6,0,0,2,1112
Jammu & Kashmir,0,8,0,0,2,1113
Jammu & Kashmir,0,6,0,0,2,1114
Jammu & Kashmir,0,8,0,0,2,1115
Jammu & Kashmir,0,3,0,0,2,1116
Jammu & Kashmir,0,6,0,0,2,1117
Jammu & Kashmir,0,11,0,0,2,1118
Jammu & Kashmir,0,7,0,0,2,1119
Jammu & Kashmir,0,9,0,0,2,1120
Jammu & Kashmir,0,8,0,0,2,1121
Jammu & Kashmir,0,6,0,0,2,1122
Jammu & Kashmir,0,9,0,0,2,1123
Jammu & Kashmir,0,3,0,0,2,1124
Jammu & Kashmir,0,5,0,0,2,1125
Jammu & Kashmir,0,6,0,0,2,1126
Jammu & Kashmir,0,5,0,0,3,1127
Jammu & Kashmir,0,9,0,0,2,1128
Jammu & Kashmir,0,8,0,0,2,1129
Jammu & Kashmir,0,3,0,0,2,1130
Jammu & Kashmir,0,8,0,0,2,1131
Jammu & Kashmir,0,8,0,0,2,1132
Jammu & Kashmir,0,6,0,0,2,1133
Jammu & Kashmir,0,7,0,0,2,1134
Jammu & Kashmir,0,4,0,0,2,1135
Jammu & Kashmir,0,4,0,0,2,1136
Jammu & Kashmir,0,5,0,0,2,1137
Jammu & Kashmir,0,6,0,0,2,1138
Jammu & Kashmir,0,10,0,0,2,1139
Jammu & Kashmir,0,6,0,0,2,1140
Jammu & Kashmir,0,4,0,0,2,1141
Jammu & Kashmir,0,7,0,0,2,1142
Jammu & Kashmir,0,11,0,0,2,1143
Jammu & Kashmir,0,11,0,0,2,1144
Jammu & Kashmir,0,7,0,0,2,1145
Jammu & Kashmir,0,3,0,0,2,1146
Jammu & Kashmir,0,10,0,0,2,1147
Jammu & Kashmir,0,3,0,0,2,1148
Jammu & Kashmir,0,4,0,0,2,1149
Jammu & Kashmir,0,4,0,0,2,1150
Jammu & Kashmir,0,5,0,0,2,1151
Jammu & Kashmir,0,4,0,0,2,1152
Jammu & Kashmir,0,5,0,0,2,1153
Jammu & Kashmir,0,5,0,0,2,1154
Jammu & Kashmir,0,15,0,0,2,1155
Jammu & Kashmir,0,5,0,0,2,1156
Jammu & Kashmir,0,7,0,0,2,1157
Jammu & Kashmir,0,11,0,0,2,1158
Jammu & Kashmir,0,11,0,0,2,1159
Jammu & Kashmir,0,7,0,0,2,1160
Jammu & Kashmir,0,7,0,0,2,1161
Jammu & Kashmir,0,4,0,0,2,1162
Jammu & Kashmir,0,5,0,0,2,1163
Jammu & Kashmir,0,5,0,0,2,1164
Jammu & Kashmir,0,10,0,0,2,1165
Jammu & Kashmir,0,7,0,0,2,1166
Jammu & Kashmir,0,7,0,0,2,1167
Jammu & Kashmir,0,5,0,0,2,1168
Jammu & Kashmir,0,8,0,0,2,1169
Jammu & Kashmir,0,4,0,0,2,1170
Jammu & Kashmir,0,4,0,0,2,1171
Jammu & Kashmir,0,12,0,0,2,1172
Jammu & Kashmir,0,12,0,0,2,1173
Jammu & Kashmir,0,4,0,0,2,1174
Jammu & Kashmir,0,7,0,0,2,1175
Jammu & Kashmir,0,3,0,0,2,1176
Jammu & Kashmir,0,5,0,0,2,1177
Jammu & Kashmir,0,11,0,0,2,1178
Jammu & Kashmir,0,8,0,0,2,1179
Jammu & Kashmir,0,6,0,0,2,1180
Jammu & Kashmir,0,4,0,0,2,1181
Jammu & Kashmir,0,4,0,0,2,1182
Jammu & Kashmir,0,6,0,0,2,1183
Jammu & Kashmir,1,4,0,0,2,1184
Jammu & Kashmir,1,5,0,0,2,1185
Jammu & Kashmir,1,6,0,0,2,1186
Jammu & Kashmir,1,5,0,0,2,1187
Jammu & Kashmir,1,12,0,0,2,1188
Jammu & Kashmir,1,9,0,0,2,1189
Jammu & Kashmir,1,4,0,0,2,1190
Jammu & Kashmir,1,6,0,0,2,1191
Jammu & Kashmir,1,6,0,0,2,1192
Jammu & Kashmir,1,4,0,0,2,1193
Jammu & Kashmir,1,6,0,0,3,1194
Jammu & Kashmir,1,5,0,0,2,1195
Jammu & Kashmir,1,7,1,0,2,1196
Jammu & Kashmir,1,6,0,0,2,1197
